ad_id;Street;City_Code
43209;Winzeln; Pirmasens (66953)
43210;Nördl. Stadtgeb. - Hauptbhf-Bunker Hil; Pirmasens (66953)
43211;Massachusetts Avenue 18; Pirmasens (66953)
43212;Horeb - Messe - Fruhwiese - Neufferpark; Pirmasens (66953)
43213;Hengsberg; Pirmasens (66954)
43214;Innenstadt - West; Pirmasens (66953)
43215;Niedersimten; Pirmasens (66955)
43216;Horeb - Alter Friedhof; Pirmasens (66953)
43217;Sudliches Stadtgebiet - Kirchberg - Nord; Pirmasens (66955)
43218;Westl. Stadtgeb. - Weisshof-Erlenteich; Pirmasens (66955)
43219;Horeb; Pirmasens (66953)
43220;Innenstadt - Ost; Pirmasens (66955)
43221;Innenstadt - City; Pirmasens (66954)
43222;Hochstellerhof; Pirmasens (66955)
43223;Horeb - Messe - Fruhwiese - Neufferpark; Pirmasens (66953)
43224;Hengsberg; Pirmasens (66955)
43225;Niedersimten; Pirmasens (66955)
43226;Innenstadt - City; Pirmasens (66953)
43227;Sudl. Stadtgeb. - Innweg-Rehpfad-Simter; Pirmasens (66955)
43228;Horeb - Messe - Fruhwiese - Neufferpark; Pirmasens (66953)
43229;Sudliches Stadtgebiet - Kirchberg - Sud; Pirmasens (66955)
43230;Nördl. Stadtgeb. - Hauptbhf-Bunker Hil; Pirmasens (66953)
43231;Innenstadt - City; Pirmasens (66953)
43232;Innenstadt - City; Pirmasens (66954)
43233;Gersbach; Pirmasens (66954)
43234;Innenstadt - City; Pirmasens (66954)
43235;Ã–stliches Stadtgebiet - Ruhbank; Pirmasens (66954)
43236;Innenstadt - City; Pirmasens (66954)
43237;Gersbach; Pirmasens (66954)
43238;Gersbach; Pirmasens (66954)
43239;Innenstadt - City; Pirmasens (66954)
43240;Gersbach; Pirmasens (66954)
43241;Gersbach; Pirmasens (66954)
43242;Gersbach; Pirmasens (66954)
43243;Gersbach; Pirmasens (66954)
43244;Innenstadt - City; Pirmasens (66953)
43245;Niedersimten; Pirmasens-Niedersimten (66955)
43246;Erlenbrunn; Pirmasens (66955)
43247;Bitscher Strasse 1a; Pirmasens (66953)
43248;Luisenstrasse 50; Pirmasens (66953)
43249;Nördl. Stadtgeb. - Hauptbhf-Bunker Hil; Pirmasens (66953)
43250;Ã–stliches Stadtgebiet - Ruhbank; Pirmasens (66955)
43251;Ã–stliches Stadtgebiet - Windighöhe; Pirmasens (66955)
43252;Innenstadt - Ost; Pirmasens (66955)
43253;Innenstadt - Ost; Pirmasens (66955)
43254;Westl. Stadtgeb. -Schachen-Am Muhlberg; Pirmasens (66955)
43255;Erlenbrunn; Pirmasens (66955)
43256;Innenstadt - City; Pirmasens (66953)
43257;Strobelallee 8; Pirmasens (66953)
43258;Niedersimten; Pirmasens (66954)
43259;Niedersimten; Pirmasens (66954)
43260;Westl. Stadtgeb. - Imserbuhl-Gottelsberg; Pirmasens (66954)
43261;Innenstadt - West; Pirmasens (66953)
43262;Höheischweiler;Höheischweiler (66989)
43263;Höheischweiler;Höheischweiler (66989)
43264;Obersimten;Obersimten (66957)
43265;Rodalben;Rodalben (66976)
43266;Nunschweiler;Nunschweiler (66989)
43267;Kalkofenstrasse 1; Obersimten (66957)
43268;Petersberg;Petersberg (66989)
43269;Nunschweiler;Nunschweiler (66989)
43270;Obersimten;Obersimten (66957)
43271;Nunschweiler;Nunschweiler (66989)
43272;Gräfensteiner Str. 10; Petersberg (66989)
43273;Vinningen;Vinningen (66957)
43274;Höheinöd;Höheinöd (66989)
43275;Nunschweiler;Nunschweiler (66989)
43276;Rodalben;Rodalben (66976)
43277;Wohldorf - Ohlstedt; Hamburg (22397)
43278;Nienstedten; Hamburg (22609)
43279;Harvestehude; Hamburg (20149)
43280;Blankenese; Hamburg (22587)
43281;Metzendorfer Weg 9; Hamburg (21077)
43282;Wohldorf - Ohlstedt; Hamburg (22397)
43283;Wohldorf - Ohlstedt; Hamburg (22397)
43284;Lohbrugge; Hamburg (21033)
43285;HafenCity; Hamburg (20457)
43286;HafenCity; Hamburg (20457)
43287;HafenCity; Hamburg (20457)
43288;HafenCity; Hamburg (20457)
43289;HafenCity; Hamburg (20457)
43290;Gross Flottbek; Hamburg (22607)
43291;Bruckwiesenstrasse 5; Hamburg (22453)
43292;Bramfeld; Hamburg (22177)
43293;Bramfeld; Hamburg (22177)
43294;Rissen; Hamburg (22559)
43295;Buchenallee 5; Hamburg (22529)
43296;Poppenbuttel; Hamburg (22399)
43297;Harvestehude; Hamburg (20149)
43298;Mullenhoffweg 64 - 1.OG - WE4; Hamburg (22607)
43299;Wandsbek; Hamburg (22041)
43300;Eilbek; Hamburg (22089)
43301;Eppendorf; Hamburg (20251)
43302;Uhlenhorst; Hamburg (22085)
43303;Uhlenhorst; Hamburg (22085)
43304;Blankenese; Hamburg (22587)
43305;Winterhude; Hamburg (22299)
43306;Eimsbuttel; Hamburg (20259)
43307;Rehmstrasse 13 b-f; Hamburg (22299)
43308;Sasel; Hamburg (22393)
43309;Rotherbaum; Hamburg (20148)
43310;Stellingen; Hamburg (22527)
43311;Eidelstedt; Hamburg (22523)
43312;Nienstedten; Hamburg (22609)
43313;Bergstedt; Hamburg (22395)
43314;Hohenfelde; Hamburg (22087)
43315;Alsterdorf; Hamburg (22297)
43316;Harvestehude; Hamburg (20149)
43317;Nienstedten; Hamburg (22609)
43318;Nienstedten; Hamburg (22609)
43319;Ohlsdorf; Hamburg (22087)
43320;Uhlenhorst; Hamburg (22085)
43321;Niendorf; Hamburg (22455)
43322;Schnelsen; Hamburg (22459)
43323;Winterhude; Hamburg (22301)
43324;Volksdorf; Hamburg / Volksdorf (22359)
43325;Lokstedt; Hamburg (22529)
43326;Schnelsen; Hamburg (22457)
43327;Harvestehude; Hamburg (20144)
43328;Othmarschen; Hamburg (22605)
43329;Rotherbaum; Hamburg (20146)
43330;Othmarschen; Hamburg (22605)
43331;Hummelsbuttel; Hamburg (22339)
43332;Harvestehude; Hamburg (20149)
43333;Harvestehude; Hamburg (20149)
43334;Othmarschen; Hamburg (22609)
43335;Eidelstedt; Hamburg (22523)
43336;Duvenstedt; Hamburg / Duvenstedt (22397)
43337;Poppenbuttel; Hamburg (22399)
43338;Iserbrook; Hamburg (22589)
43339;Ottensen; Hamburg (22763)
43340;Rahlstedt; Hamburg / Rahlstedt (22149)
43341;Rahlstedt; Hamburg / Oldenfelde (22147)
43342;Rissen; Hamburg (22559)
43343;Uhlenhorst; Hamburg (22085)
43344;Friedensallee 118b; Hamburg (22763)
43345;Harvestehude; Hamburg (20149)
43346;Buchenallee 5; Hamburg (22529)
43347;Rissen; Hamburg (22559)
43348;Lohbrugge; Hamburg (21031)
43349;Sarenweg 92; Hamburg (22397)
43350;Germanenweg 6; Hamburg (22455)
43351;Hohenfelde; Hamburg (22087)
43352;Jenfeld; Hamburg (22043)
43353;Marienthal; Hamburg / Marienthal (22043)
43354;Lurup; Hamburg (22547)
43355;Othmarschen; Hamburg (22605)
43356;Osdorf; Hamburg (22609)
43357;Ottensen; Hamburg (22765)
43358;Eppendorf; Hamburg-Eppendorf (20249)
43359;HafenCity; Hamburg (20457)
43360;Eissendorf; Hamburg (21077)
43361;Lohbrugge; Hamburg (21031)
43362;Alsterdorf; Hamburg (22297)
43363;Uhlenhorst; Hamburg (22085)
43364;Niendorf; Hamburg (22455)
43365;Osdorf; Hamburg (22609)
43366;Eidelstedt; Hamburg (22523)
43367;Eimsbuttel; Hamburg (20257)
43368;Jenfeld; Hamburg / Jenfeld (22045)
43369;Wellingsbuttel; Hamburg (22391)
43370;Poppenbuttel; Hamburg-Poppenbuttel (22391)
43371;Langenhorn; Hamburg / Langenhorn (22415)
43372;Bergstedt; Hamburg (22395)
43373;Volksdorf; Hamburg (22359)
43374;Volksdorf; Hamburg (22359)
43375;Eidelstedt; Hamburg (22523)
43376;Dorothea-Bernstein-Weg 58; Hamburg (22081)
43377;Othmarschen; Hamburg (22605)
43378;Lemsahl - Mellingstedt; Hamburg (22397)
43379;Brahmsallee 23; Hamburg (20144)
43380;Nienstedten; Hamburg (22609)
43381;Harvestehude; Hamburg (20149)
43382;Blankenese; Hamburg (22587)
43383;Uhlenhorst; Hamburg (22085)
43384;Othmarschen; Hamburg (22605)
43385;Harvestehude; Hamburg (20249)
43386;Rahlstedt; Hamburg (22145)
43387;Stellingen; Hamburg (22525)
43388;Stellingen; Hamburg (22525)
43389;Winterhude; Hamburg Winterhude (22301)
43390;Am Strandkai 1; HafenCity (20457)
43391;Winterhude; Hamburg (22301)
43392;Blankenese; Hamburg (22587)
43393;Wohldorf - Ohlstedt; Hamburg (22397)
43394;Schnelsen; Hamburg (22457)
43395;HafenCity; Hamburg (20457)
43396;Blankenese; Hamburg (22587)
43397;Eppendorf; Hamburg (20249)
43398;Lohbrugge; Hamburg (21033)
43399;Poppenbuttel; Hamburg (22391)
43400;Uhlenhorst; Hamburg (22085)
43401;HafenCity; Hamburg (20457)
43402;Blankenese; Hamburg (22587)
43403;Hummelsbuttel; Hamburg / Hummelsbuttel (22339)
43404;Kösliner Strasse; Hamburg (22147)
43405;Hummelsbuttel; Hamburg (22339)
43406;HafenCity; Hamburg (20457)
43407;HafenCity; Hamburg (20457)
43408;Neugraben - Fischbek; Hamburg (21149)
43409;Harvestehude; Hamburg (20144)
43410;Harvestehude; Hamburg (20149)
43411;Nienstedten; Hamburg (22609)
43412;Wellingsbuttel; Hamburg / Wellingsbuttel (22391)
43413;Heinrich-Helbing-Strasse 45; Hamburg (22177)
43414;Alsterdorf; Hamburg (22297)
43415;Uhlenhorst; Hamburg Uhlenhorst (22085)
43416;Niendorf; Hamburg (22455)
43417;Am Stuhm Sud; Hamburg (22175)
43418;Dorotheenstrasse 174a; Hamburg (22299)
43419;Dorotheenstrasse 174a; Hamburg (22299)
43420;Dorotheenstrasse 174a; Hamburg (22299)
43421;Dorotheenstrasse 174a; Hamburg (22299)
43422;Eissendorf; Hamburg (21073)
43423;Farmsen - Berne; Hamburg (22159)
43424;Nienstedten; Hamburg (22607)
43425;HafenCity; Hamburg (20457)
43426;HafenCity; Hamburg (20457)
43427;Sasel; Hamburg (22393)
43428;St.Georg; Hamburg (20099)
43429;Hagenbeckstrasse 15; Hamburg (22527)
43430;Alsterdorf; Hamburg (22297)
43431;Rotherbaum; Hamburg (20148)
43432;Gross Flottbek; Hamburg (22607)
43433;Rotherbaum; Hamburg (20148)
43434;Lokstedt; Hamburg (22529)
43435;Mullenhoffweg 77; Hamburg (22607)
43436;Sternschanze; Hamburg (20357)
43437;Rotherbaum; Hamburg (20148)
43438;Nienstedten; Hamburg (22609)
43439;Marckmannstrasse 53-55; Hamburg / Rothenburgsort (20539)
43440;Harvestehude; Hamburg (20149)
43441;Blankenese; Hamburg (22587)
43442;Duvenstedt; Hamburg-Duvenstedt (22397)
43443;Nienstedten; Hamburg (22609)
43444;Ottensen; Hamburg (22765)
43445;Poppenbuttler Landstrasse; Hamburg (22391)
43446;Bergstedt; Hamburg / Bergstedt (22395)
43447;Hummelsbuttel; Hamburg (22339)
43448;Nienstedten; Hamburg (22609)
43449;Rahlstedt; Hamburg (22143)
43450;Othmarschen; Hamburg (22605)
43451;Wellingsbuttel; Hamburg (22391)
43452;Alsterdorf; Hamburg (22297)
43453;Alsterdorf; Hamburg (22297)
43454;Paulinenallee 34; Hamburg (20259)
43455;Uhlenhorst; Hamburg Uhlenhorst (22085)
43456;HafenCity; Hamburg (20457)
43457;HafenCity; Hamburg (20457)
43458;Lokstedt; Hamburg (22529)
43459;Fleestedt; Hamburg (21079)
43460;Tiedemannstrasse 20; Hamburg (22525)
43461;Tiedemannstrasse 20; Hamburg (22525)
43462;HafenCity; Hamburg (20457)
43463;Billstedt; Hamburg (22119)
43464;Friedrich-Ebert-Strasse 36; Hamburg (22459)
43465;Amtsstrasse 48 b; Hamburg (22148)
43466;Amtsstrasse 48 a; Hamburg (22143)
43467;Volksdorf; Hamburg (22359)
43468;Billhorner Kanalstrasse 52-66; Hamburg (20539)
43469;Billhorner Kanalstrasse 52-66; Hamburg (20539)
43470;Gross Borstel; Hamburg (22453)
43471;Gross Borstel; Hamburg (22453)
43472;Othmarschen; Hamburg (22763)
43473;Osdorfer Landstrasse 24-26; Hamburg (22607)
43474;Osdorf; Hamburg (22607)
43475;Binsenort 29; Hamburg (22549)
43476;Beimoorstrasse 1; Hamburg (22081)
43477;Othmarschen; Hamburg (22605)
43478;Lohbrugge; Hamburg (21033)
43479;Rahlstedt; Hamburg (22149)
43480;Nienstedten; Hamburg (22609)
43481;Rissen; Hamburg (22559)
43482;Bahrenfeld; Hamburg (22607)
43483;Nienstedten; Hamburg (22609)
43484;Blankenese; Hamburg (22587)
43485;Othmarschen; Hamburg (22605)
43486;Osdorf; Hamburg (22609)
43487;Iserbrook; Hamburg (22589)
43488;Wohldorf - Ohlstedt; Hamburg (22397)
43489;Gustav-Freytag-Strasse xx; Hamburg (22085)
43490;Kielerstrasse xx; Hamburg (22525)
43491;Schnelsen; Hamburg (22459)
43492;METZENDORFER WEG 09; Hamburg (21077)
43493;Eissendorfer Pferdeweg 75 a; Hamburg (21075)
43494;HafenCity; Hamburg (20457)
43495;HafenCity; Hamburg (20457)
43496;HafenCity; Hamburg (20457)
43497;HafenCity; Hamburg (20457)
43498;HafenCity; Hamburg (20457)
43499;HafenCity; Hamburg (20457)
43500;Tegelsbarg 6; Hamburg (22399)
43501;Winterhude; Hamburg (22301)
43502;Kielerstrasse xx; Hamburg (22525)
43503;Ibsenweg 3; Hamburg (22587)
43504;Nöpps 30; Hamburg (22043)
43505;HafenCity; Hamburg (20457)
43506;Harvestehude; Hamburg (20149)
43507;Islandstr.; Hamburg (22145)
43508;Grillenweg 27; Hamburg (22523)
43509;Grillenweg 27; Hamburg (22523)
43510;Marienstrasse 42; Hamburg (21073)
43511;Duvenstedt; Hamburg / Duvenstedt (22397)
43512;Bruckwiesenstrasse 5; Hamburg (22453)
43513;Winterhude; Hamburg (22299)
43514;Wandsbeker Chaussee 210; Hamburg (22089)
43515;Eilbek; Hamburg (22089)
43516;Fuhlsbuttel; Hamburg (22335)
43517;Volksdorf; Hamburg (22359)
43518;Sasel; Hamburg (22393)
43519;Durchdeich 48; Hamburg (21037)
43520;Bramfeld; Hamburg (22179)
43521;Alsterdorfer Str. 247; Hamburg / Alsterdorf (22297)
43522;Wilhelmsburg; Hamburg (21109)
43523;Eilbek; Hamburg (22089)
43524;Dorotheenstrasse 97a; Hamburg (22301)
43525;Im Ellernbusch -; Hamburg / Duvenstedt (22397)
43526;Im Ellernbusch -; Hamburg / Duvenstedt (22397)
43527;Winterhude; Hamburg (22301)
43528;Horn; Hamburg / Horn (22119)
43529;Niendorf; Hamburg (22455)
43530;Wilstorf; Hamburg (21079)
43531;Sarenweg 92; Hamburg (22397)
43532;Wellingsbuttel; Hamburg (22391)
43533;Rahlstedt; Hamburg (22145)
43534;Harvestehude; Hamburg (20144)
43535;Hoheluft - West; Hamburg (20253)
43536;Schnelsen; Hamburg (22457)
43537;Neuallermöhe; Hamburg (21035)
43538;Eppendorf; Hamburg (20249)
43539;Blankenese; Hamburg (22587)
43540;Sasel; Hamburg (22393)
43541;Othmarschen; Hamburg / Othmarschen (22605)
43542;Poppenbuttel; Hamburg (22393)
43543;Andreas-Knack-Ring 22B; Hamburg (22307)
43544;Kirchweide; Hamburg (22395)
43545;Niendorf; Hamburg (22453)
43546;Bramfeld; Hamburg (22175)
43547;Sasel; Hamburg (22395)
43548;Marmstorf; Hamburg (21077)
43549;Eimsbuttel; Hamburg (20257)
43550;Niendorf; Hamburg (22455)
43551;Langenhorn; Hamburg (22417)
43552;Eilbek; Hamburg (22089)
43553;Schnelsen; Hamburg (22457)
43554;Winterhude; Hamburg (22299)
43555;Billstedt; Hamburg (22117)
43556;Eppendorf; Hamburg (20251)
43557;Eimsbuttel; Hamburg (20257)
43558;Dulsberg; Hamburg (22049)
43559;Schnelsen; Hamburg (22457)
43560;Saseler Chaussee 217c; Hamburg (22393)
43561;Farmsen - Berne; Hamburg (22159)
43562;Rahlstedt; Hamburg (22149)
43563;St.Pauli; Hamburg / Sankt Pauli (20359)
43564;Marienthal; Hamburg (22043)
43565;Ebertallee; Hamburg (22609)
43566;Eimsbuttel; Hamburg (20255)
43567;Altona - Altstadt; Hamburg (22767)
43568;Harburg; Hamburg (21073)
43569;Blankenese; Hamburg (22587)
43570;Poppenbuttel; Hamburg (22399)
43571;Bergstedt; Hamburg (22395)
43572;Spanische Furt 13; Hamburg (22459)
43573;Hammerbrook; Hamburg (20097)
43574;Wiesenknopfstieg; Hamburg (22119)
43575;Lurup; Hamburg (22547)
43576;Barmbek - Sud; Hamburg (22081)
43577;Bergedorf; Hamburg (21035)
43578;Harvestehude; Hamburg (20144)
43579;Poppenbuttel; Hamburg (22395)
43580;Marienthal; Hamburg / Marienthal (22043)
43581;Duvenstedt; Hamburg (22397)
43582;Niendorf; Hamburg (22459)
43583;Marmstorf; Hamburg (21077)
43584;Langenhorn; Hamburg (22415)
43585;Gross Borstel; Hamburg (22453)
43586;Neugraben - Fischbek; Hamburg (21149)
43587;Eimsbuttel; Hamburg (20257)
43588;Othmarschen; Hamburg (22605)
43589;Niendorf; Hamburg (22459)
43590;Billstedt; Hamburg (22115)
43591;Altona - Altstadt; Hamburg (22767)
43592;Harvestehude; Hamburg / Harvestehude (20149)
43593;Bergedorf; Hamburg (21029)
43594;Winterhude; Hamburg (22303)
43595;Sasel; Hamburg (22159)
43596;Blankenese; Hamburg (22587)
43597;Winterhude; Hamburg (22301)
43598;Rahlstedt; Hamburg (22143)
43599;Altona - Altstadt; Hamburg (22767)
43600;Hohenfelde; Hamburg (22087)
43601;Rotherbaum; Hamburg (20148)
43602;Winterhude; Hamburg (22303)
43603;Poppenbuttel; Hamburg (22399)
43604;Rahlstedt; Hamburg (22149)
43605;Poppenbuttel; Hamburg (22399)
43606;Uhlenhorst; Hamburg Uhlenhorst (22085)
43607;Lurup; Hamburg (22547)
43608;Hoheluft - West; Hamburg (20253)
43609;Winsener Strasse 65; Hamburg (21077)
43610;Nienstedten; Hamburg (22587)
43611;Lokstedt; Hamburg (22529)
43612;Friedensallee 118b; Hamburg (22763)
43613;Wohldorf - Ohlstedt; Hamburg (22397)
43614;Schnelsen; Hamburg (22457)
43615;Rahlstedt; Hamburg / Rahlstedt (22143)
43616;Jenfeld; Hamburg Jenfeld (22043)
43617;Buchenallee 5; Hamburg (22529)
43618;Fuhlsbuttel; Hamburg (22335)
43619;"Op&#39;n Hainholt"; Hamburg (22589)
43620;Schnelsen; Hamburg / Schnelsen (22457)
43621;Altona - Altstadt; Hamburg (22767)
43622;Rahlstedt; Hamburg / Rahlstedt (22143)
43623;Barmbek - Sud; Hamburg (22083)
43624;Winterhude; Hamburg (22301)
43625;San-Francisco Strasse 1; Hamburg (20457)
43626;Lokstedt; Hamburg (22529)
43627;Cranz; Hamburg-Cranz (21129)
43628;Cranz; Hamburg-Cranz (21129)
43629;Uhlenhorst; Hamburg (22085)
43630;Lohbrugge; Hamburg (21031)
43631;Bergedorf; Hamburg Bergedorf (21029)
43632;Finkenwerder; Hamburg (21129)
43633;Eppendorf; Hamburg-Eppendorf (20251)
43634;Sasel; Hamburg (22393)
43635;Hummelsbuttel; Hamburg-Hummelsbuttel (22339)
43636;Washingtonallee 26; Hamburg (22111)
43637;Washingtonallee 22; Hamburg (22111)
43638;Niendorf; Hamburg (22455)
43639;Langenhorn; Hamburg (22415)
43640;Rotherbaum; Hamburg (20148)
43641;Alsterdorf; Hamburg (22297)
43642;Hamm; Hamburg (20537)
43643;HafenCity; Hamburg (20457)
43644;HafenCity; Hamburg (20457)
43645;HafenCity; Hamburg (20457)
43646;Eissendorf; Hamburg (21077)
43647;Blankenese; Hamburg (22587)
43648;HafenCity; Hamburg (20457)
43649;HafenCity; Hamburg (20457)
43650;HafenCity; Hamburg (20457)
43651;Duvenstedt; Hamburg (22397)
43652;Harvestehude; Hamburg (20149)
43653;Othmarschen; Hamburg (22605)
43654;Poppenbuttel; Hamburg-Poppenbuttel (22391)
43655;Schnelsen; Hamburg (22457)
43656;Sasel; Hamburg (22393)
43657;Farmsen - Berne; Hamburg (22159)
43658;Rotherbaum; Hamburg (20146)
43659;Wandsbek; Hamburg / Wandsbek (22041)
43660;Schnelsen; Hamburg / Schnelsen (22457)
43661;Jenfeld; Hamburg / Jenfeld (22043)
43662;Altengamme; Hamburg (21039)
43663;Eimsbuttel; Hamburg (20257)
43664;Blankenese; Hamburg (22587)
43665;Othmarschen; Hamburg (22605)
43666;Niendorf; Hamburg (22455)
43667;Niendorf; Hamburg (22453)
43668;Jakob-Kaiser-Strasse 18; Hamburg (21031)
43669;Winterhude; Hamburg (22299)
43670;Hummelsbuttel; Hamburg (22339)
43671;Uhlenhorst; Hamburg (22081)
43672;Ottensen; Hamburg (22763)
43673;Volksdorf; Hamburg (22359)
43674;Volksdorf; Hamburg / Volksdorf (22359)
43675;Friedensallee 118b; Hamburg (22763)
43676;Friedensallee 118b; Hamburg (22763)
43677;Niendorf; Hamburg (22455)
43678;Sasel; Hamburg (22393)
43679;Lemsahl - Mellingstedt; Hamburg (22397)
43680;Lemsahl - Mellingstedt; Hamburg (22397)
43681;Bramfeld; Hamburg (22175)
43682;Bergedorf; Hamburg (21029)
43683;Mullenhoffweg 60; Hamburg / Gross Flottbek (22607)
43684;Rotherbaum; Hamburg (20148)
43685;Eimsbuttel; Hamburg (20357)
43686;Schnelsen; Hamburg (22457)
43687;Cheruskerweg; Hamburg (22525)
43688;Bramfeld; Hamburg (22175)
43689;Blankenese; Hamburg (22587)
43690;Rahlstedt; Hamburg / Rahlstedt (22143)
43691;Blankenese; Hamburg (22587)
43692;Schimmelmannstr.; Hamburg (22043)
43693;Schnelsen; Hamburg (22459)
43694;Stemwarder Strasse 37; Hamburg (22043)
43695;Lemsahl - Mellingstedt; Hamburg (22397)
43696;Schnelsen; Hamburg (22459)
43697;Rotbergkamp 5; Hamburg (21079)
43698;Poppenbuttel; Hamburg (22399)
43699;Lohbrugge; Hamburg (21033)
43700;Sasel; Hamburg (22393)
43701;Bramfeld; Hamburg / Bramfeld (22179)
43702;Alsterdorf; Hamburg (22297)
43703;Bahrenfeld; Hamburg (22607)
43704;Marienthal; Hamburg (22043)
43705;Gussau 135; Hamburg (22359)
43706;Lemsahl - Mellingstedt; Hamburg (22397)
43707;Iserbrook; Hamburg (22589)
43708;HafenCity; Hamburg (20457)
43709;Volksdorf; Hamburg (22359)
43710;Volksdorf; Hamburg (22359)
43711;Poppenbuttel; Hamburg (22399)
43712;Lemsahl - Mellingstedt; Hamburg (22397)
43713;Sasel; Hamburg (22393)
43714;Friedrich-Ebert-Damm; Hamburg (22047)
43715;Am Brabandkanal 8; Hamburg (22297)
43716;Bramfeld; Hamburg (22179)
43717;Wilhelmsburg; Hamburg (21109)
43718;Turonenweg 52; Hamburg (22459)
43719;Uhlenhorst; Hamburg (22085)
43720;Wohldorf - Ohlstedt; Hamburg (22397)
43721;Bahrenfeld; Hamburg (22607)
43722;Rahlstedt; Hamburg / Rahlstedt (22149)
43723;Rahlstedt; Hamburg / Rahlstedt (22149)
43724;Rahlstedt; Hamburg / Rahlstedt (22149)
43725;Bramfeld; Hamburg (22175)
43726;Niendorf; Hamburg (22455)
43727;Bramfeld; Hamburg (22175)
43728;HafenCity; Hamburg (20457)
43729;Rahlstedt; Hamburg / Rahlstedt (22147)
43730;Harburg; Hamburg / Harburg (21073)
43731;Volksdorf; Hamburg (22359)
43732;Neugraben - Fischbek; Hamburg (21149)
43733;Hausbruch; Hamburg / Hausbruch (21149)
43734;Osdorf; Hamburg (22609)
43735;Schnelsen; Hamburg (22457)
43736;HafenCity; Hamburg (20457)
43737;Rahlstedt; Hamburg / Rahlstedt (22147)
43738;Schnelsen; Hamburg (22459)
43739;Lohbrugge; Hamburg (21031)
43740;Neugraben - Fischbek; Hamburg (21149)
43741;Alsterdorf; Hamburg (22297)
43742;Eimsbuttel; Hamburg (20255)
43743;Harvestehude; Hamburg (20149)
43744;Borgfelde; Hamburg (22087)
43745;Gross Flottbek; Hamburg (22607)
43746;Eppendorf; Hamburg (20249)
43747;Winterhude; Hamburg (22299)
43748;Oberstrasse 138-W2; Hamburg (20149)
43749;Harvestehude; Hamburg (20149)
43750;Nienstedten; Hamburg (22587)
43751;Farmsen - Berne; Hamburg (22159)
43752;Nienstedten; Hamburg (22587)
43753;Wellingsbuttel; Hamburg (22391)
43754;Gross Flottbek; Hamburg (22607)
43755;Farmsen - Berne; Hamburg (22159)
43756;HafenCity; Hamburg (20457)
43757;HafenCity; Hamburg (20457)
43758;HafenCity; Hamburg (20457)
43759;HafenCity; Hamburg (20457)
43760;HafenCity; Hamburg (20457)
43761;HafenCity; Hamburg (20457)
43762;HafenCity; Hamburg (20457)
43763;Rahlstedt; Hamburg (22143)
43764;Blankenese; Hamburg-Blankenese (22587)
43765;Rahlstedt; Hamburg (22149)
43766;Mullenhoffweg 60; Hamburg / Gross-Flottbek (22607)
43767;HafenCity; Hamburg (20457)
43768;Niendorf; Hamburg (22453)
43769;Harvestehude; Hamburg (20144)
43770;Tönninger Weg 1; Hamburg (22609)
43771;Tönninger Weg 1; Hamburg (22609)
43772;Tönninger Weg 1; Hamburg (22609)
43773;Tönninger Weg 1; Hamburg (22609)
43774;Tönninger Weg 3; Hamburg (22609)
43775;Hoheluft - West; Hamburg (20253)
43776;Eppendorf; Hamburg (20249)
43777;Niendorf; Hamburg (22453)
43778;Bergstedt; Hamburg (22359)
43779;Niendorf; Hamburg (22459)
43780;Uhlenhorst; Hamburg (22085)
43781;Neuengamme; Hamburg (21039)
43782;Rissen; Hamburg (22559)
43783;Rotherbaum; Hamburg (20148)
43784;Volksdorf; Hamburg (22359)
43785;Winterhude; Hamburg (22301)
43786;Am Strandkai 4; HafenCity (20457)
43787;Iserbrook; Hamburg (22589)
43788;Farmsen - Berne; Hamburg (22159)
43789;Bramfeld; Hamburg-Bramfeld/Wellingsbuttel (22175)
43790;Winterhude; Hamburg (22303)
43791;Winterhude; Hamburg (22303)
43792;Borgfelde; Hamburg (20535)
43793;Lemsahl - Mellingstedt; Hamburg / Lemsahl-Mellingstedt (22397)
43794;Harvestehude; Hamburg (20149)
43795;Winterhude; Hamburg (22297)
43796;Dorotheenstrasse 161; Hamburg (22299)
43797;Nienstedten; Hamburg (22609)
43798;Volksdorf; Hamburg (22359)
43799;Barnerstr. 65; Hamburg (22765)
43800;Frahmredder 55; Hamburg (22393)
43801;Hoheluft - West; Hamburg (20253)
43802;Billstedt; Hamburg (22119)
43803;Winterhude; Hamburg (22301)
43804;Scheelring 17; Hamburg / Schnelsen (22457)
43805;Rotherbaum; Hamburg Rotherbaum (20146)
43806;Wilhelmsburg; Hamburg (21109)
43807;Pelikanstieg; Hamburg (22527)
43808;Niendorf; Hamburg (22455)
43809;Sengelmannstr 95; Hamburg (22335)
43810;Neugraben - Fischbek; Hamburg (21149)
43811;Lokstedt; Hamburg (22529)
43812;Fuhlsbuttel; Hamburg (22335)
43813;Wohldorf - Ohlstedt; Hamburg (22397)
43814;Lemsahl - Mellingstedt; Hamburg (22397)
43815;HafenCity; Hamburg (20457)
43816;HafenCity; Hamburg (20457)
43817;Rissen; Hamburg (22559)
43818;Finkenwerder; Hamburg (21129)
43819;Volksdorf; Hamburg (22359)
43820;Stellinger Chaussee 20; Hamburg / Lokstedt (22529)
43821;HafenCity; Hamburg (20457)
43822;HafenCity; Hamburg (20457)
43823;Hummelsbuttel; Hamburg (22391)
43824;Neuallermöhe; Hamburg / Allermöhe (21035)
43825;Wellingsbuttel; Hamburg (22391)
43826;Emil-Andresen-Strasse 102; Hamburg (22529)
43827;Harvestehude; Hamburg (20149)
